flyID,in:roomHeight,in:roomWidth,in:roomDepth,in:winWidth,in:winBottom,in:winTop,in:obstruct,out:Norm,out:100lux,out:300lux,out:TotalArea,out:WinWidth,out:WinHeight
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2750_obstruct1670,2750,3000,4000,90,900,2750,1670,True,100,58.3,12,2700,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2750_obstruct2000,2750,3000,4000,90,900,2750,2000,True,100,54.2,12,2700,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2600_obstruct0,2750,3000,4000,90,900,2600,0,True,100,75,12,2700,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2600_obstruct1000,2750,3000,4000,90,900,2600,1000,True,100,66.7,12,2700,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2600_obstruct1330,2750,3000,4000,90,900,2600,1330,True,100,61.5,12,2700,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2600_obstruct1670,2750,3000,4000,90,900,2600,1670,True,100,56.2,12,2700,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2600_obstruct2000,2750,3000,4000,90,900,2600,2000,True,100,52.1,12,2700,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2300_obstruct0,2750,3000,4000,90,900,2300,0,True,100,58.3,12,2700,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2300_obstruct1000,2750,3000,4000,90,900,2300,1000,True,100,58.3,12,2700,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2300_obstruct1330,2750,3000,4000,90,900,2300,1330,True,100,54.2,12,2700,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2300_obstruct1670,2750,3000,4000,90,900,2300,1670,False,100,47.9,12,2700,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2300_obstruct2000,2750,3000,4000,90,900,2300,2000,False,100,45.8,12,2700,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2000_obstruct0,2750,3000,4000,90,900,2000,0,False,100,41.7,12,2700,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2000_obstruct1000,2750,3000,4000,90,900,2000,1000,False,100,41.7,12,2700,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2000_obstruct1330,2750,3000,4000,90,900,2000,1330,False,100,41.7,12,2700,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2000_obstruct1670,2750,3000,4000,90,900,2000,1670,False,97.9,40.6,12,2700,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom900_winTop2000_obstruct2000,2750,3000,4000,90,900,2000,2000,False,100,37.5,12,2700,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2750_obstruct0,2750,3000,4000,90,0,2750,0,True,100,87.5,12,2700,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2750_obstruct1000,2750,3000,4000,90,0,2750,1000,True,100,79.2,12,2700,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2750_obstruct1330,2750,3000,4000,90,0,2750,1330,True,100,66.7,12,2700,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2750_obstruct1670,2750,3000,4000,90,0,2750,1670,True,100,62.5,12,2700,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2750_obstruct2000,2750,3000,4000,90,0,2750,2000,True,100,58.3,12,2700,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2600_obstruct0,2750,3000,4000,90,0,2600,0,True,100,79.2,12,2700,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2600_obstruct1000,2750,3000,4000,90,0,2600,1000,True,100,75,12,2700,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2600_obstruct1330,2750,3000,4000,90,0,2600,1330,True,100,64.6,12,2700,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2600_obstruct1670,2750,3000,4000,90,0,2600,1670,True,100,66.7,12,2700,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2600_obstruct2000,2750,3000,4000,90,0,2600,2000,True,100,62.5,12,2700,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2300_obstruct0,2750,3000,4000,90,0,2300,0,True,100,66.7,12,2700,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2300_obstruct1000,2750,3000,4000,90,0,2300,1000,True,100,66.7,12,2700,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2300_obstruct1330,2750,3000,4000,90,0,2300,1330,True,100,64.6,12,2700,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2300_obstruct1670,2750,3000,4000,90,0,2300,1670,True,100,58.3,12,2700,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2300_obstruct2000,2750,3000,4000,90,0,2300,2000,True,100,56.2,12,2700,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2000_obstruct0,2750,3000,4000,90,0,2000,0,False,100,50,12,2700,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2000_obstruct1000,2750,3000,4000,90,0,2000,1000,False,100,50,12,2700,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2000_obstruct1330,2750,3000,4000,90,0,2000,1330,False,100,50,12,2700,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2000_obstruct1670,2750,3000,4000,90,0,2000,1670,False,100,45.8,12,2700,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth90_winBottom0_winTop2000_obstruct2000,2750,3000,4000,90,0,2000,2000,False,100,41.7,12,2700,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2750_obstruct0,2750,3000,4000,80,900,2750,0,True,100,75,12,2400,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2750_obstruct1000,2750,3000,4000,80,900,2750,1000,True,100,58.3,12,2400,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2750_obstruct1330,2750,3000,4000,80,900,2750,1330,True,100,56.2,12,2400,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2750_obstruct1670,2750,3000,4000,80,900,2750,1670,False,100,50,12,2400,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2750_obstruct2000,2750,3000,4000,80,900,2750,2000,False,100,45.8,12,2400,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2600_obstruct0,2750,3000,4000,80,900,2600,0,True,100,70.8,12,2400,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2600_obstruct1000,2750,3000,4000,80,900,2600,1000,True,100,60.4,12,2400,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2600_obstruct1330,2750,3000,4000,80,900,2600,1330,True,100,56.2,12,2400,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2600_obstruct1670,2750,3000,4000,80,900,2600,1670,False,100,50,12,2400,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2600_obstruct2000,2750,3000,4000,80,900,2600,2000,False,100,45.8,12,2400,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2300_obstruct0,2750,3000,4000,80,900,2300,0,True,100,56.2,12,2400,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2300_obstruct1000,2750,3000,4000,80,900,2300,1000,True,100,55.2,12,2400,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2300_obstruct1330,2750,3000,4000,80,900,2300,1330,False,100,50,12,2400,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2300_obstruct1670,2750,3000,4000,80,900,2300,1670,False,100,45.8,12,2400,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2300_obstruct2000,2750,3000,4000,80,900,2300,2000,False,100,39.6,12,2400,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2000_obstruct0,2750,3000,4000,80,900,2000,0,False,100,39.6,12,2400,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2000_obstruct1000,2750,3000,4000,80,900,2000,1000,False,100,39.6,12,2400,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2000_obstruct1330,2750,3000,4000,80,900,2000,1330,False,97.9,39.6,12,2400,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2000_obstruct1670,2750,3000,4000,80,900,2000,1670,False,97.9,37.5,12,2400,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom900_winTop2000_obstruct2000,2750,3000,4000,80,900,2000,2000,False,96.9,33.3,12,2400,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2750_obstruct0,2750,3000,4000,80,0,2750,0,True,100,87.5,12,2400,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2750_obstruct1000,2750,3000,4000,80,0,2750,1000,True,100,71.9,12,2400,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2750_obstruct1330,2750,3000,4000,80,0,2750,1330,True,100,64.6,12,2400,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2750_obstruct1670,2750,3000,4000,80,0,2750,1670,True,100,58.3,12,2400,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2750_obstruct2000,2750,3000,4000,80,0,2750,2000,True,100,56.2,12,2400,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2600_obstruct0,2750,3000,4000,80,0,2600,0,True,100,80.2,12,2400,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2600_obstruct1000,2750,3000,4000,80,0,2600,1000,True,100,64.6,12,2400,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2600_obstruct1330,2750,3000,4000,80,0,2600,1330,True,100,62.5,12,2400,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2600_obstruct1670,2750,3000,4000,80,0,2600,1670,True,100,52.1,12,2400,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2600_obstruct2000,2750,3000,4000,80,0,2600,2000,True,100,54.2,12,2400,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2300_obstruct0,2750,3000,4000,80,0,2300,0,True,100,58.3,12,2400,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2300_obstruct1000,2750,3000,4000,80,0,2300,1000,True,100,58.3,12,2400,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2300_obstruct1330,2750,3000,4000,80,0,2300,1330,True,100,54.2,12,2400,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2300_obstruct1670,2750,3000,4000,80,0,2300,1670,False,100,47.9,12,2400,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2300_obstruct2000,2750,3000,4000,80,0,2300,2000,False,100,45.8,12,2400,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2000_obstruct0,2750,3000,4000,80,0,2000,0,False,100,41.7,12,2400,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2000_obstruct1000,2750,3000,4000,80,0,2000,1000,False,100,43.8,12,2400,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2000_obstruct1330,2750,3000,4000,80,0,2000,1330,False,100,41.7,12,2400,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2000_obstruct1670,2750,3000,4000,80,0,2000,1670,False,100,41.7,12,2400,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth80_winBottom0_winTop2000_obstruct2000,2750,3000,4000,80,0,2000,2000,False,100,37.5,12,2400,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2750_obstruct0,2750,3000,4000,65,900,2750,0,True,100,64.6,12,1950,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2750_obstruct1000,2750,3000,4000,65,900,2750,1000,False,100,50,12,1950,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2750_obstruct1330,2750,3000,4000,65,900,2750,1330,False,100,45.8,12,1950,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2750_obstruct1670,2750,3000,4000,65,900,2750,1670,False,100,39.6,12,1950,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2750_obstruct2000,2750,3000,4000,65,900,2750,2000,False,100,35.4,12,1950,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2600_obstruct0,2750,3000,4000,65,900,2600,0,True,100,60.4,12,1950,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2600_obstruct1000,2750,3000,4000,65,900,2600,1000,False,100,50,12,1950,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2600_obstruct1330,2750,3000,4000,65,900,2600,1330,False,100,45.8,12,1950,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2600_obstruct1670,2750,3000,4000,65,900,2600,1670,False,100,39.6,12,1950,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2600_obstruct2000,2750,3000,4000,65,900,2600,2000,False,100,34.4,12,1950,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2300_obstruct0,2750,3000,4000,65,900,2300,0,False,100,47.9,12,1950,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2300_obstruct1000,2750,3000,4000,65,900,2300,1000,False,100,47.9,12,1950,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2300_obstruct1330,2750,3000,4000,65,900,2300,1330,False,100,39.6,12,1950,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2300_obstruct1670,2750,3000,4000,65,900,2300,1670,False,100,35.4,12,1950,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2300_obstruct2000,2750,3000,4000,65,900,2300,2000,False,100,31.2,12,1950,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2000_obstruct0,2750,3000,4000,65,900,2000,0,False,79.2,33.3,12,1950,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2000_obstruct1000,2750,3000,4000,65,900,2000,1000,False,78.1,31.2,12,1950,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2000_obstruct1330,2750,3000,4000,65,900,2000,1330,False,75,31.2,12,1950,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2000_obstruct1670,2750,3000,4000,65,900,2000,1670,False,75,29.2,12,1950,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom900_winTop2000_obstruct2000,2750,3000,4000,65,900,2000,2000,False,80.2,22.9,12,1950,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2750_obstruct0,2750,3000,4000,65,0,2750,0,True,100,66.7,12,1950,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2750_obstruct1000,2750,3000,4000,65,0,2750,1000,True,100,55.2,12,1950,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2750_obstruct1330,2750,3000,4000,65,0,2750,1330,False,100,47.9,12,1950,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2750_obstruct1670,2750,3000,4000,65,0,2750,1670,False,100,41.7,12,1950,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2750_obstruct2000,2750,3000,4000,65,0,2750,2000,False,100,41.7,12,1950,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2600_obstruct0,2750,3000,4000,65,0,2600,0,True,100,66.7,12,1950,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2600_obstruct1000,2750,3000,4000,65,0,2600,1000,True,100,58.3,12,1950,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2600_obstruct1330,2750,3000,4000,65,0,2600,1330,False,100,50,12,1950,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2600_obstruct1670,2750,3000,4000,65,0,2600,1670,False,100,45.8,12,1950,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2600_obstruct2000,2750,3000,4000,65,0,2600,2000,False,100,40.6,12,1950,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2300_obstruct0,2750,3000,4000,65,0,2300,0,True,100,54.2,12,1950,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2300_obstruct1000,2750,3000,4000,65,0,2300,1000,True,100,52.1,12,1950,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2300_obstruct1330,2750,3000,4000,65,0,2300,1330,False,100,47.9,12,1950,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2300_obstruct1670,2750,3000,4000,65,0,2300,1670,False,100,41.7,12,1950,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2300_obstruct2000,2750,3000,4000,65,0,2300,2000,False,100,37.5,12,1950,2290
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2000_obstruct0,2750,3000,4000,65,0,2000,0,False,100,39.6,12,1950,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2000_obstruct1000,2750,3000,4000,65,0,2000,1000,False,100,37.5,12,1950,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2000_obstruct1330,2750,3000,4000,65,0,2000,1330,False,100,37.5,12,1950,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2000_obstruct1670,2750,3000,4000,65,0,2000,1670,False,100,35.4,12,1950,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth65_winBottom0_winTop2000_obstruct2000,2750,3000,4000,65,0,2000,2000,False,100,31.2,12,1950,1990
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2750_obstruct0,2750,3000,4000,50,900,2750,0,True,100,55.2,12,1500,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2750_obstruct1000,2750,3000,4000,50,900,2750,1000,False,100,39.6,12,1500,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2750_obstruct1330,2750,3000,4000,50,900,2750,1330,False,100,33.3,12,1500,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2750_obstruct1670,2750,3000,4000,50,900,2750,1670,False,97.9,27.1,12,1500,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2750_obstruct2000,2750,3000,4000,50,900,2750,2000,False,89.6,22.9,12,1500,1840
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2600_obstruct0,2750,3000,4000,50,900,2600,0,False,100,47.9,12,1500,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2600_obstruct1000,2750,3000,4000,50,900,2600,1000,False,100,39.6,12,1500,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2600_obstruct1330,2750,3000,4000,50,900,2600,1330,False,100,31.2,12,1500,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2600_obstruct1670,2750,3000,4000,50,900,2600,1670,False,93.8,26,12,1500,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2600_obstruct2000,2750,3000,4000,50,900,2600,2000,False,84.4,20.8,12,1500,1700
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2300_obstruct0,2750,3000,4000,50,900,2300,0,False,91.7,39.6,12,1500,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2300_obstruct1000,2750,3000,4000,50,900,2300,1000,False,91.7,37.5,12,1500,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2300_obstruct1330,2750,3000,4000,50,900,2300,1330,False,90.6,29.2,12,1500,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2300_obstruct1670,2750,3000,4000,50,900,2300,1670,False,83.3,22.9,12,1500,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2300_obstruct2000,2750,3000,4000,50,900,2300,2000,False,72.9,18.8,12,1500,1400
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2000_obstruct0,2750,3000,4000,50,900,2000,0,False,64.6,25,12,1500,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2000_obstruct1000,2750,3000,4000,50,900,2000,1000,False,65.6,25,12,1500,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2000_obstruct1330,2750,3000,4000,50,900,2000,1330,False,64.6,25,12,1500,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2000_obstruct1670,2750,3000,4000,50,900,2000,1670,False,64.6,18.8,12,1500,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom900_winTop2000_obstruct2000,2750,3000,4000,50,900,2000,2000,False,63.5,12.5,12,1500,1100
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2750_obstruct0,2750,3000,4000,50,0,2750,0,True,100,57.3,12,1500,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2750_obstruct1000,2750,3000,4000,50,0,2750,1000,False,100,39.6,12,1500,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2750_obstruct1330,2750,3000,4000,50,0,2750,1330,False,100,37.5,12,1500,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2750_obstruct1670,2750,3000,4000,50,0,2750,1670,False,100,31.2,12,1500,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2750_obstruct2000,2750,3000,4000,50,0,2750,2000,False,100,27.1,12,1500,2730
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2600_obstruct0,2750,3000,4000,50,0,2600,0,True,100,54.2,12,1500,2590
roomHeight2750_roomWidth3000_roomDepth4000_winWidth50_winBottom0_winTop2600_obstruct1000,2750,3000,4000,50,0,2600,1000,False,100,43.8,12,1500,2590
