flyID,in:SpanT1,in:SpanT2,in:RijwonenAandeelPlint,in:TypeWoningen,in:SociaalOplossing,in:Verdiepingen,in:Toren1AandeelPlint,in:Toren2AandeelPlint,out:grw,out:socgrw,out:midgrw,out:koopgrw,out:pp,out:socprc,out:midprc,out:koopprc,out:GO,out:GOsoc,out:GOmid,out:GOkoop,out:BVO,out:BVOsoc,out:BVOmid,out:BVOkoop,out:t1bon,out:t2bon,out:Soc49,out:Soc50,out:mid59,out:mid69,out:koop79,out:koop89,out:koop109,out:koop129,out:koop131,out:GGW3LAPP,out:GGW4LAPP,out:WoningenTotaal
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Half,GalerijAppartementen,Toren,Vier,commercieel,wonen,10.9,1.1,3.2,6.7,255.2,27,32,39,17244,3264,4680,9300,24582,4528,6602,13452,3,0,16,48,18,58,12,16,64,0,0,0,0,232
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Half,GalerijAppartementen,Toren,Vier,half,commercieel,11.4,1.1,3.4,6.9,268.4,26,33,40,17852,3264,5058,9530,25458,4528,7136,13794,1,3,16,48,18,64,30,8,60,0,0,0,0,244
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Half,GalerijAppartementen,Toren,Vier,half,wonen,10.4,1,3.2,6.2,243.1,25,35,39,16292,2856,4806,8630,23228,3962,6780,12486,1,0,14,42,18,60,18,8,60,0,0,0,0,220
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Half,GalerijAppartementen,Beneden,Drie,commercieel,commercieel,11.9,1.1,2.6,8.2,272.2,28,24,47,18620,3528,3822,11270,26614,4914,5392,16308,3,3,54,18,14,48,18,52,50,0,0,0,0,254
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Half,GalerijAppartementen,Beneden,Drie,commercieel,wonen,11,1,3,7,259.6,26,29,44,17172,3120,4452,9600,24538,4348,6282,13908,3,0,52,12,14,58,48,24,36,0,0,0,0,244
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Half,GalerijAppartementen,Beneden,Drie,half,commercieel,11.4,1,2.7,7.7,260.1,26,26,47,17668,3120,3948,10600,25260,4348,5570,15342,1,3,52,12,14,50,24,44,46,0,0,0,0,242
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Half,GalerijAppartementen,Beneden,Drie,half,wonen,10.2,1,2.2,7,232.4,29,23,46,16024,3120,3204,9700,22902,4348,4520,14034,1,0,52,12,12,40,12,44,46,0,0,0,0,218
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Half,GalerijAppartementen,Beneden,Vier,commercieel,commercieel,12.5,1.1,2.6,8.8,283.5,27,23,48,19500,3528,3822,12150,27886,4914,5392,17580,3,3,54,18,14,48,18,52,58,0,0,0,0,262
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Half,GalerijAppartementen,Beneden,Vier,commercieel,wonen,11.6,1,3,7.6,270.8,25,28,46,18052,3120,4452,10480,25810,4348,6282,15180,3,0,52,12,14,58,48,24,44,0,0,0,0,252
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Half,GalerijAppartementen,Beneden,Vier,half,commercieel,11.7,1.1,2.6,8,268,28,24,46,18380,3528,3822,11030,26266,4914,5392,15960,1,3,54,18,14,48,18,44,54,0,0,0,0,250
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Half,GalerijAppartementen,Beneden,Vier,half,wonen,10.8,1,3,6.8,255.3,26,30,43,16932,3120,4452,9360,24190,4348,6282,13560,1,0,52,12,14,58,48,16,40,0,0,0,0,240
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Toren,Drie,commercieel,commercieel,9.6,0.9,3.1,5.7,226.3,26,34,39,15044,2760,4554,7730,21450,3842,6424,11184,3,3,38,18,18,56,6,52,26,0,0,0,0,214
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Toren,Drie,commercieel,wonen,8.5,0.9,3.3,4.4,213,27,37,34,13528,2760,4818,5950,19268,3842,6798,8628,3,0,38,18,16,62,42,20,10,0,0,0,0,206
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Toren,Drie,half,commercieel,8.8,0.9,3.1,4.8,210.7,27,36,35,13924,2760,4554,6610,19830,3842,6424,9564,1,3,38,18,18,56,6,44,22,0,0,0,0,202
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Toren,Drie,half,wonen,7.7,0.9,3.3,3.6,197.4,28,40,30,12408,2760,4818,4830,17648,3842,6798,7008,1,0,38,18,16,62,42,12,6,0,0,0,0,194
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Toren,Vier,commercieel,commercieel,10.1,1,3.2,6,239.8,27,33,39,15980,3120,4680,8180,22788,4348,6602,11838,3,3,52,12,18,58,12,52,26,0,0,0,0,230
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Toren,Vier,commercieel,wonen,9.2,0.9,3,5.3,214.5,27,34,37,14420,2712,4428,7280,20558,3782,6246,10530,3,0,50,6,18,54,0,52,26,0,0,0,0,206
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Toren,Vier,half,commercieel,9.3,1,3.2,5.2,224.3,29,34,35,14860,3120,4680,7060,21168,4348,6602,10218,1,3,52,12,18,58,12,44,22,0,0,0,0,218
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Toren,Vier,half,wonen,8.4,0.9,2.7,4.8,200,28,34,37,13384,2712,4062,6610,19076,3782,5730,9564,1,0,50,6,16,50,6,44,22,0,0,0,0,194
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Beneden,Drie,commercieel,commercieel,11.1,1.3,2.8,7,265.5,33,25,41,17852,4248,4074,9530,25474,5926,5748,13800,3,3,82,6,14,52,30,52,26,0,0,0,0,262
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Beneden,Drie,commercieel,wonen,9.5,1.5,2.4,5.7,233.3,40,24,35,15956,4656,3570,7730,22712,6492,5036,11184,3,0,84,12,14,44,6,52,26,0,0,0,0,238
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Beneden,Drie,half,commercieel,10.3,1.3,2.8,6.2,249.9,35,26,38,16732,4248,4074,8410,23854,5926,5748,12180,1,3,82,6,14,52,30,44,22,0,0,0,0,250
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Beneden,Drie,half,wonen,8.7,1.5,2.4,4.8,217.7,42,25,31,14836,4656,3570,6610,21092,6492,5036,9564,1,0,84,12,14,44,6,44,22,0,0,0,0,226
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Beneden,Vier,commercieel,commercieel,10.9,1.7,2.9,6.3,271.1,40,25,34,18368,5424,4314,8630,26142,7564,6086,12492,3,3,100,12,16,54,18,52,26,0,0,0,0,278
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Beneden,Vier,commercieel,wonen,9.5,1.8,3.3,4.4,253.3,44,28,26,16600,5832,4818,5950,23556,8130,6798,8628,3,0,102,18,16,62,42,20,10,0,0,0,0,270
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GGW,Beneden,Vier,half,commercieel,9.8,1.8,2.8,5.2,252.1,45,25,29,17080,5832,4188,7060,24256,8130,5908,10218,1,3,102,18,16,52,12,44,22,0,0,0,0,266
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GGW,Beneden,Vier,half,wonen,8.7,1.8,2.3,4.5,224.3,49,23,27,15436,5832,3444,6160,21898,8130,4858,8910,1,0,102,18,14,42,0,44,22,0,0,0,0,242
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Drie,commercieel,commercieel,10.4,1.1,3.2,6.2,247,27,32,39,16374,3216,4728,8430,23282,4468,6674,12140,3,3,28,36,10,66,12,52,26,0,0,2,0,232
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Drie,commercieel,wonen,9.5,0.9,2.8,5.8,222.7,26,31,41,14898,2808,4110,7980,21190,3902,5802,11486,3,0,26,30,8,58,6,52,26,0,0,2,0,208
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Drie,half,commercieel,9.6,1.1,3.2,5.3,231.4,29,34,36,15254,3216,4728,7310,21662,4468,6674,10520,1,3,28,36,10,66,12,44,22,0,0,2,0,220
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Drie,half,wonen,8.7,0.9,2.8,5,207.1,28,33,37,13778,2808,4110,6860,19570,3902,5802,9866,1,0,26,30,8,58,6,44,22,0,0,2,0,196
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Vier,commercieel,commercieel,11.4,1.2,3.7,6.5,270.5,28,33,38,17880,3600,5370,8910,25416,5004,7582,12830,3,3,36,36,8,78,18,52,26,0,0,0,2,256
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Vier,commercieel,wonen,10.5,1,3.2,6.2,246.2,27,32,39,16404,3192,4752,8460,23324,4438,6710,12176,3,0,34,30,6,70,12,52,26,0,0,0,2,232
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Vier,half,commercieel,10.5,1.2,3.7,5.7,254.9,29,35,35,16760,3600,5370,7790,23796,5004,7582,11210,1,3,36,36,8,78,18,44,22,0,0,0,2,244
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Toren,Vier,half,wonen,9.6,1,3.2,5.4,230.7,29,34,36,15284,3192,4752,7340,21704,4438,6710,10556,1,0,34,30,6,70,12,44,22,0,0,0,2,220
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Drie,commercieel,commercieel,11.3,1.1,2.8,7.4,265.8,28,26,45,17722,3456,4161,10105,25295,4817,5873,14605,3,3,59,12,10,57,36,52,26,0,0,1,0,253
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Drie,commercieel,wonen,10.4,1,2.6,6.8,240.5,27,27,44,16162,3048,3909,9205,23065,4251,5517,13297,3,0,57,6,10,53,24,52,26,0,0,1,0,229
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Drie,half,commercieel,10.5,1.1,2.8,6.6,250.2,29,27,42,16602,3456,4161,8985,23675,4817,5873,12985,1,3,59,12,10,57,36,44,22,0,0,1,0,241
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Drie,half,wonen,9.6,1,2.4,6.3,226,29,26,44,15126,3048,3543,8535,21583,4251,5001,12331,1,0,57,6,8,49,30,44,22,0,0,1,0,217
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Vier,commercieel,commercieel,11.8,1.2,2.9,7.8,277,28,25,45,18454,3648,4236,10570,26342,5085,5980,15277,3,3,63,12,8,60,42,52,26,0,0,0,1,264
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Vier,commercieel,wonen,10.8,1,2.7,7.1,251.7,27,26,45,16894,3240,3984,9670,24112,4519,5624,13969,3,0,61,6,8,56,30,52,26,0,0,0,1,240
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Vier,half,commercieel,11.3,1,3,7.3,264.9,26,27,45,17502,3240,4362,9900,24988,4519,6158,14311,1,3,61,6,8,62,48,44,22,0,0,0,1,252
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,PortiekAppartementen,Beneden,Vier,half,wonen,10,1,2.7,6.3,236.1,29,28,42,15774,3240,3984,8550,22492,4519,5624,12349,1,0,61,6,8,56,30,44,22,0,0,0,1,228
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Drie,commercieel,commercieel,10.6,1,3.5,6.1,253.6,24,36,39,16500,2856,5184,8460,23528,3962,7314,12252,3,3,14,42,18,66,36,16,40,0,0,0,0,232
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Drie,commercieel,wonen,9.4,1,2.9,5.5,224.1,27,33,38,14840,2856,4314,7670,21148,3962,6086,11100,3,0,14,42,16,54,18,20,42,0,0,0,0,206
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Drie,half,commercieel,9.8,1,3.5,5.3,238,25,38,36,15380,2856,5184,7340,21908,3962,7314,10632,1,3,14,42,18,66,36,8,36,0,0,0,0,220
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Drie,half,wonen,8.6,1,2.9,4.7,208.5,28,36,35,13720,2856,4314,6550,19528,3962,6086,9480,1,0,14,42,16,54,18,12,38,0,0,0,0,194
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Vier,commercieel,commercieel,11.6,1.1,3.4,7.1,272.7,25,33,41,18092,3264,5058,9770,25806,4528,7136,14142,3,3,16,48,18,64,30,16,56,0,0,0,0,248
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Vier,commercieel,wonen,10.6,1,3.2,6.4,247.4,25,34,40,16532,2856,4806,8870,23576,3962,6780,12834,3,0,14,42,18,60,18,16,56,0,0,0,0,224
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Vier,half,commercieel,10.7,1.1,3.4,6.2,257.1,27,34,38,16972,3264,5058,8650,24186,4528,7136,12522,1,3,16,48,18,64,30,8,52,0,0,0,0,236
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Toren,Vier,half,wonen,9.8,1,2.9,6,231.1,26,33,40,15480,2856,4314,8310,22072,3962,6086,12024,1,0,14,42,16,54,18,12,54,0,0,0,0,210
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Drie,commercieel,commercieel,11.6,1,2.7,7.9,264.4,26,26,47,17908,3120,3948,10840,25608,4348,5570,15690,3,3,52,12,14,50,24,52,42,0,0,0,0,246
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Drie,commercieel,wonen,10.4,1,2.2,7.2,236.7,28,23,47,16264,3120,3204,9940,23250,4348,4520,14382,3,0,52,12,12,40,12,52,42,0,0,0,0,222
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Drie,half,commercieel,10.8,1,2.4,7.4,249.9,27,24,47,16872,3120,3582,10170,24126,4348,5054,14724,1,3,52,12,12,46,30,44,38,0,0,0,0,234
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Drie,half,wonen,9.6,1,2.2,6.4,221.1,30,24,44,15144,3120,3204,8820,21630,4348,4520,12762,1,0,52,12,12,40,12,44,38,0,0,0,0,210
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Vier,commercieel,commercieel,11.9,1.1,2.6,8.2,272.2,28,24,47,18620,3528,3822,11270,26614,4914,5392,16308,3,3,54,18,14,48,18,52,50,0,0,0,0,254
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Vier,commercieel,wonen,11,1,3,7,259.6,26,29,44,17172,3120,4452,9600,24538,4348,6282,13908,3,0,52,12,14,58,48,24,36,0,0,0,0,244
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Vier,half,commercieel,11.4,1,2.7,7.7,260.1,26,26,47,17668,3120,3948,10600,25260,4348,5570,15342,1,3,52,12,14,50,24,44,46,0,0,0,0,242
SpanT1Zes_SpanT2Acht_RijwonenAandeelPlintCommercieel_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Zes,Acht,Commercieel,GalerijAppartementen,Beneden,Vier,half,wonen,10.2,1,2.2,7,232.4,29,23,46,16024,3120,3204,9700,22902,4348,4520,14034,1,0,52,12,12,40,12,44,46,0,0,0,0,218
SpanT1Acht_SpanT2Vijf_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Vijf,Wonen,GGW,Toren,Drie,commercieel,commercieel,10.7,1.1,3.7,5.8,259.8,26,38,35,16994,3264,5580,8150,23194,4528,7864,10802,3,3,16,48,36,56,52,0,0,0,0,34,0,242
SpanT1Acht_SpanT2Vijf_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Vijf,Wonen,GGW,Toren,Drie,commercieel,wonen,9.6,1.1,2.9,5.6,233.5,29,33,37,15494,3264,4380,7850,21068,4528,6174,10366,3,0,16,48,26,46,48,0,0,0,0,34,0,218
SpanT1Acht_SpanT2Vijf_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Vijf,Wonen,GGW,Toren,Drie,half,commercieel,10,1.1,3.2,5.7,242.4,28,34,37,16046,3264,4782,8000,21856,4528,6744,10584,1,3,16,48,22,56,50,0,0,0,0,34,0,226
