flyID;in:A2;in:B2;in:B4;in:TA2high;in:TA2low;in:A1;in:TB1;in:TB3;out:OutTotalOpbrengstenConv;out:OutprofitpercConv;out:OutprofitpercbarsetPlus1;out:OutTotalOpbrengstenbarsetPlus1;out:OutTotalOpbrengstenbarset;out:Outprofitpercbarset;out:OutTotalOpbrengstenbarsetMinus1;out:OutprofitpercbarsetMinus1;out:TotalKosten;out:bouwkosten;out:TotalAptAmount;out:TotalBVOCommercial;out:TotalBVOCarStorage;out:TotalGOSocialSpaces;out:TotalBVOBikeStorage;out:TotalBVOwonen;out:TotalBVOinclloggia;out:TotalBVOexclloggia;out:BVOloggia;out:TotalGO;out:GOBVOratio;out:SStudentperc;out:S2kamerperc;out:S3kamerperc;out:M2kamerperc;out:M3kamerperc;out:M2kamerhperc;out:M3kamerhperc;out:M4kamerhperc;out:V3kamerkperc;out:V4kamerkperc;out:VGGBkperc;out:SStudioperc;out:V5kamerkperc;out:socialperc;out:midperc;out:vrijperc;out:AvgGOSStudent;out:AvgGOS2kamer;out:AvgGOS3kamer;out:AvgGOM2kamer;out:AvgGOM3kamer;out:AvgGOM2kamerh;out:AvgGOM3kamerh;out:AvgGOM4kamerh;out:AvgGOV3kamerk;out:AvgGOV4kamerk;out:AvgGOVGGBk;out:AvgGOSStudio;out:AvgGOV5kamerk;out:socialAvgGO;out:midAvgGO;out:vrijAvgGO;out:parkingsurplus;out:parkingavailable;out:parkingrequired;out:TotalBVOCarParkingSurplus;out:fietssurplus;out:fietsavailable;out:fietsrequired
A2375Social_B254Social_B454Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;145.9;-11;-87;21.7;21.6;-87;22.7;-86;163.6;104;692;4514;15317;271;2060;48776;51119;48003;3116;33960;0.7;20.2;19.8;4.9;0.3;0.6;3.6;8.4;11.4;10.7;5.6;2.3;10;2.2;53;24;23;23;39;55;50;49;51;55;65;59;75;157;32;112;33;59;82;17.2;394;376.8;2129;176;1982;1806
A2375Social_B254Social_B454Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;146.4;-11;-87;21.7;21.6;-87;22.7;-86;163.9;104.2;692;4514;15317;271;2060;48776;51119;48003;3116;33960;0.7;20.2;19.8;4.9;0.3;0.6;3.6;8.4;8.7;13.4;5.6;2.3;10;2.2;53;22;25;23;39;55;50;49;51;55;64;61;75;157;32;112;33;58;81;17.2;394;376.8;2129;176;1982;1806
A2375Social_B254Social_B454Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;144;-11;-87;21.6;21.6;-87;22.6;-86;162.1;102.9;688;4514;15317;271;2060;48230;50573;47497;3076;33527;0.7;20.3;19.9;4.9;0.3;0.6;3.6;8.4;11.5;11.3;4.5;2.3;10;2.2;54;24;22;23;39;55;50;49;51;55;65;60;75;157;32;105;33;59;81;19.6;394;374.4;2213;200;1982;1782
A2375Social_B254Social_B454Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;144.5;-11;-87;21.6;21.6;-87;22.6;-86;162.4;103.1;688;4514;15317;271;2060;48230;50573;47497;3076;33527;0.7;20.3;19.9;4.9;0.3;0.6;3.6;8.4;8.7;14.1;4.5;2.3;10;2.2;53;22;25;23;39;55;50;49;51;55;64;61;75;157;32;105;33;58;80;19.6;394;374.4;2213;200;1982;1782
A2375Social_B254Social_B454Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;145.9;-11;-87;21.7;21.6;-87;22.7;-86;163.6;104;692;4514;15317;271;2060;48776;51119;48003;3116;33960;0.7;20.2;19.8;4.9;0.3;0.6;3.6;8.4;11.4;10.7;5.6;2.3;10;2.2;53;24;23;23;39;55;50;49;51;55;65;59;75;157;32;112;33;59;82;17.2;394;376.8;2129;176;1982;1806
A2375Social_B254Social_B454Social_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;146.4;-11;-87;21.7;21.6;-87;22.7;-86;163.9;104.2;692;4514;15317;271;2060;48776;51119;48003;3116;33960;0.7;20.2;19.8;4.9;0.3;0.6;3.6;8.4;8.7;13.4;5.6;2.3;10;2.2;53;22;25;23;39;55;50;49;51;55;64;61;75;157;32;112;33;58;81;17.2;394;376.8;2129;176;1982;1806
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;144.8;-10;-87;21.5;21.6;-87;22.5;-86;161.6;102.5;669;4514;15317;271;2060;48261;50604;47578;3026;33634;0.7;20.9;20.5;5.1;0.3;0.6;3.7;8.7;11.8;4;4.6;2.4;10.3;7;50;25;25;23;39;55;50;49;51;55;65;56;78;157;32;101;33;59;94;22.8;394;371.2;2325;226;1982;1756
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;145.3;-10;-87;21.5;21.6;-87;22.5;-86;161.9;102.7;669;4514;15317;271;2060;48261;50604;47578;3026;33634;0.7;20.9;20.5;5.1;0.3;0.6;3.7;8.7;9;6.9;4.6;2.4;10.3;7;50;22;28;23;39;55;50;49;51;55;64;60;78;157;32;101;33;58;92;22.8;394;371.2;2325;226;1982;1756
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;146.7;-10;-87;21.6;21.6;-87;22.5;-86;163.1;103.6;673;4514;15317;271;2060;48806;51149;48083;3066;34068;0.7;20.8;20.4;5.1;0.3;0.6;3.7;8.6;11.7;3.4;5.8;2.4;10.3;7;50;25;25;23;39;55;50;49;51;55;65;53;78;157;32;103;33;59;95;20.4;394;373.6;2241;202;1982;1780
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;147.2;-10;-87;21.6;21.6;-87;22.5;-86;163.3;103.8;673;4514;15317;271;2060;48806;51149;48083;3066;34068;0.7;20.8;20.4;5.1;0.3;0.6;3.7;8.6;8.9;6.2;5.8;2.4;10.3;7;50;22;28;23;39;55;50;49;51;55;64;60;78;157;32;103;33;58;92;20.4;394;373.6;2241;202;1982;1780
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145;-10;-87;21.4;21.6;-87;22.4;-86;161.5;102.4;662;4514;15317;271;2060;48269;50612;47614;2998;33690;0.7;21.1;20.7;5.1;0.3;0.6;3.8;8.8;11.9;2;4.7;2.4;10.4;8.2;50;25;25;23;39;55;50;49;51;55;65;67;79;157;32;100;33;59;99;25.2;394;368.8;2409;226;1982;1756
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.6;-10;-87;21.4;21.6;-87;22.4;-86;161.6;102.5;662;4514;15317;271;2060;48269;50612;47614;2998;33690;0.7;21.1;20.7;5.1;0.3;0.6;3.8;8.8;9.1;4.8;4.7;2.4;10.4;8.2;49;23;28;23;39;55;50;49;51;55;64;67;79;157;32;100;33;58;96;25.2;394;368.8;2409;226;1982;1756
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;146.9;-10;-87;21.5;21.6;-87;22.5;-86;162.9;103.5;666;4514;15317;271;2060;48814;51157;48119;3038;34123;0.7;21;20.6;5.1;0.3;0.6;3.8;8.7;11.9;1.4;5.9;2.4;10.4;8.1;49;25;26;23;39;55;50;49;51;55;65;66;78;157;32;102;33;59;100;22;394;372;2297;202;1982;1780
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.5;-10;-87;21.5;21.6;-87;22.5;-86;163.1;103.6;666;4514;15317;271;2060;48814;51157;48119;3038;34123;0.7;21;20.6;5.1;0.3;0.6;3.8;8.7;9;4.2;5.9;2.4;10.4;8.1;50;22;28;23;39;55;50;49;51;55;64;67;78;157;32;102;33;58;96;22;394;372;2297;202;1982;1780
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145;-10;-87;21.4;21.6;-87;22.4;-86;161.5;102.4;662;4514;15317;271;2060;48269;50612;47614;2998;33690;0.7;21.1;20.7;5.1;0.3;0.6;3.8;8.8;11.9;2;4.7;2.4;10.4;8.2;50;25;25;23;39;55;50;49;51;55;65;67;79;157;32;100;33;59;99;25.2;394;368.8;2409;226;1982;1756
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.6;-10;-87;21.4;21.6;-87;22.4;-86;161.6;102.5;662;4514;15317;271;2060;48269;50612;47614;2998;33690;0.7;21.1;20.7;5.1;0.3;0.6;3.8;8.8;9.1;4.8;4.7;2.4;10.4;8.2;49;23;28;23;39;55;50;49;51;55;64;67;79;157;32;100;33;58;96;25.2;394;368.8;2409;226;1982;1756
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;146.9;-10;-87;21.5;21.6;-87;22.5;-86;162.9;103.5;666;4514;15317;271;2060;48814;51157;48119;3038;34123;0.7;21;20.6;5.1;0.3;0.6;3.8;8.7;11.9;1.4;5.9;2.4;10.4;8.1;49;25;26;23;39;55;50;49;51;55;65;66;78;157;32;102;33;59;100;22;394;372;2297;202;1982;1780
A2375Social_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.5;-10;-87;21.5;21.6;-87;22.5;-86;163.1;103.6;666;4514;15317;271;2060;48814;51157;48119;3038;34123;0.7;21;20.6;5.1;0.3;0.6;3.8;8.7;9;4.2;5.9;2.4;10.4;8.1;50;22;28;23;39;55;50;49;51;55;64;67;78;157;32;102;33;58;96;22;394;372;2297;202;1982;1780
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;144.1;-11;-87;21.8;22.6;-86;22.8;-86;162.5;103.2;687;4514;15317;271;2060;48248;50591;47527;3064;33420;0.69;20.4;19.9;3.8;2;0.6;3.6;9;12.1;13.4;4.5;2.3;7.1;1.2;51;27;22;23;39;53;45;49;51;55;65;57;74;157;33;116;33;58;76;12.4;394;381.6;1961;216;1982;1766
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;144.6;-11;-87;21.8;22.6;-86;22.8;-86;162.8;103.4;687;4514;15317;271;2060;48248;50591;47527;3064;33420;0.69;20.4;19.9;3.8;2;0.6;3.6;9;9.3;16.2;4.5;2.3;7.1;1.2;50;25;25;23;39;53;45;49;51;55;64;59;74;157;33;116;33;57;75;12.4;394;381.6;1961;216;1982;1766
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;146;-11;-87;21.9;22.6;-86;22.9;-86;164;104.3;691;4514;15317;271;2060;48792;51135;48031;3104;33853;0.69;20.3;19.8;3.8;2;0.6;3.6;9;12;12.7;5.6;2.3;7.1;1.2;50;27;23;23;39;53;45;49;51;55;65;57;74;157;33;128;33;58;78;10;394;384;1877;192;1982;1790
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;146.5;-11;-87;21.9;22.6;-86;22.9;-86;164.3;104.5;691;4514;15317;271;2060;48792;51135;48031;3104;33853;0.69;20.3;19.8;3.8;2;0.6;3.6;9;9.3;15.5;5.6;2.3;7.1;1.2;51;24;25;23;39;53;45;49;51;55;64;59;74;157;33;128;33;57;77;10;394;384;1877;192;1982;1790
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;144.3;-11;-87;21.7;21.6;-87;22.7;-86;162.4;103.1;680;4514;15317;271;2060;48253;50596;47560;3036;33475;0.69;20.6;20.1;3.8;2.1;0.6;3.7;9.1;12.2;11.5;4.6;2.4;7.2;2.2;49;28;23;23;39;53;45;49;51;55;65;60;75;157;33;105;33;58;81;14.8;394;379.2;2045;216;1982;1766
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;144.9;-11;-87;21.7;21.6;-87;22.7;-86;162.5;103.2;680;4514;15317;271;2060;48253;50596;47560;3036;33475;0.69;20.6;20.1;3.8;2.1;0.6;3.7;9.1;9.4;14.3;4.6;2.4;7.2;2.2;50;25;25;23;39;53;45;49;51;55;64;61;75;157;33;105;33;57;80;14.8;394;379.2;2045;216;1982;1766
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;146.2;-11;-87;21.8;22.6;-86;22.8;-86;163.9;104.2;684;4514;15317;271;2060;48799;51142;48066;3076;33908;0.69;20.5;20;3.8;2;0.6;3.7;9.1;12.1;10.8;5.7;2.3;7.2;2.2;50;27;23;23;39;53;45;49;51;55;65;59;75;157;33;112;33;58;82;11.6;394;382.4;1933;192;1982;1790
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;146.8;-10;-87;21.8;22.6;-86;22.8;-86;164;104.3;684;4514;15317;271;2060;48799;51142;48066;3076;33908;0.69;20.5;20;3.8;2;0.6;3.7;9.1;9.4;13.6;5.7;2.3;7.2;2.2;49;25;26;23;39;53;45;49;51;55;64;61;75;157;33;112;33;57;81;11.6;394;382.4;1933;192;1982;1790
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;144.3;-11;-87;21.7;21.6;-87;22.7;-86;162.4;103.1;680;4514;15317;271;2060;48253;50596;47560;3036;33475;0.69;20.6;20.1;3.8;2.1;0.6;3.7;9.1;12.2;11.5;4.6;2.4;7.2;2.2;49;28;23;23;39;53;45;49;51;55;65;60;75;157;33;105;33;58;81;14.8;394;379.2;2045;216;1982;1766
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;144.9;-11;-87;21.7;21.6;-87;22.7;-86;162.5;103.2;680;4514;15317;271;2060;48253;50596;47560;3036;33475;0.69;20.6;20.1;3.8;2.1;0.6;3.7;9.1;9.4;14.3;4.6;2.4;7.2;2.2;50;25;25;23;39;53;45;49;51;55;64;61;75;157;33;105;33;57;80;14.8;394;379.2;2045;216;1982;1766
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;146.2;-11;-87;21.8;22.6;-86;22.8;-86;163.9;104.2;684;4514;15317;271;2060;48799;51142;48066;3076;33908;0.69;20.5;20;3.8;2;0.6;3.7;9.1;12.1;10.8;5.7;2.3;7.2;2.2;50;27;23;23;39;53;45;49;51;55;65;59;75;157;33;112;33;58;82;11.6;394;382.4;1933;192;1982;1790
A2375Social_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;146.8;-10;-87;21.8;22.6;-86;22.8;-86;164;104.3;684;4514;15317;271;2060;48799;51142;48066;3076;33908;0.69;20.5;20;3.8;2;0.6;3.7;9.1;9.4;13.6;5.7;2.3;7.2;2.2;49;25;26;23;39;53;45;49;51;55;64;61;75;157;33;112;33;57;81;11.6;394;382.4;1933;192;1982;1790
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;145.1;-10;-87;21.6;21.6;-87;22.5;-86;161.9;102.7;661;4514;15317;271;2060;48288;50631;47645;2986;33582;0.7;21.2;20.7;3.9;2.1;0.6;3.8;9.4;12.6;4.1;4.7;2.4;7.4;7.1;47;28;25;23;39;53;45;49;51;55;65;56;78;157;33;101;33;58;94;18;394;376;2157;242;1982;1740
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;145.6;-10;-87;21.6;21.6;-87;22.6;-86;162;102.8;661;4514;15317;271;2060;48288;50631;47645;2986;33582;0.7;21.2;20.7;3.9;2.1;0.6;3.8;9.4;9.7;7;4.7;2.4;7.4;7.1;46;26;28;23;39;53;45;49;51;55;64;60;78;157;33;101;33;57;92;18;394;376;2157;242;1982;1740
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;147;-10;-87;21.7;21.6;-87;22.6;-86;163.3;103.8;665;4514;15317;271;2060;48832;51175;48149;3026;34016;0.7;21.1;20.6;3.9;2.1;0.6;3.8;9.3;12.5;3.5;5.9;2.4;7.4;7.1;46;28;26;23;39;53;45;49;51;55;65;53;78;157;33;103;33;58;95;14.8;394;379.2;2045;218;1982;1764
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;147.5;-10;-87;21.7;21.6;-87;22.6;-86;163.5;103.9;665;4514;15317;271;2060;48832;51175;48149;3026;34016;0.7;21.1;20.6;3.9;2.1;0.6;3.8;9.3;9.6;6.3;5.9;2.4;7.4;7.1;47;25;28;23;39;53;45;49;51;55;64;60;78;157;33;103;33;57;92;14.8;394;379.2;2045;218;1982;1764
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.4;-10;-87;21.5;21.6;-87;22.5;-86;161.6;102.5;654;4514;15317;271;2060;48296;50639;47681;2958;33638;0.7;21.4;20.9;4;2.1;0.6;3.8;9.5;12.7;2;4.7;2.4;7.5;8.3;46;29;25;23;39;53;45;49;51;55;65;67;79;157;33;100;33;58;99;20.4;394;373.6;2241;242;1982;1740
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.9;-10;-87;21.5;21.6;-87;22.5;-86;161.9;102.7;654;4514;15317;271;2060;48296;50639;47681;2958;33638;0.7;21.4;20.9;4;2.1;0.6;3.8;9.5;9.8;4.9;4.7;2.4;7.5;8.3;46;26;28;23;39;53;45;49;51;55;64;67;79;157;33;100;33;57;96;20.4;394;373.6;2241;242;1982;1740
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.3;-10;-87;21.6;21.6;-87;22.6;-86;163.1;103.6;658;4514;15317;271;2060;48839;51182;48184;2998;34071;0.7;21.3;20.8;4;2.1;0.6;3.8;9.4;12.6;1.4;5.9;2.4;7.4;8.2;45;29;26;23;39;53;45;49;51;55;65;66;78;157;33;102;33;58;100;17.2;394;376.8;2129;218;1982;1764
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.8;-9;-87;21.6;21.6;-87;22.6;-86;163.3;103.8;658;4514;15317;271;2060;48839;51182;48184;2998;34071;0.7;21.3;20.8;4;2.1;0.6;3.8;9.4;9.7;4.3;5.9;2.4;7.4;8.2;45;26;29;23;39;53;45;49;51;55;64;67;78;157;33;102;33;57;96;17.2;394;376.8;2129;218;1982;1764
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.4;-10;-87;21.5;21.6;-87;22.5;-86;161.6;102.5;654;4514;15317;271;2060;48296;50639;47681;2958;33638;0.7;21.4;20.9;4;2.1;0.6;3.8;9.5;12.7;2;4.7;2.4;7.5;8.3;46;29;25;23;39;53;45;49;51;55;65;67;79;157;33;100;33;58;99;20.4;394;373.6;2241;242;1982;1740
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.9;-10;-87;21.5;21.6;-87;22.5;-86;161.9;102.7;654;4514;15317;271;2060;48296;50639;47681;2958;33638;0.7;21.4;20.9;4;2.1;0.6;3.8;9.5;9.8;4.9;4.7;2.4;7.5;8.3;46;26;28;23;39;53;45;49;51;55;64;67;79;157;33;100;33;57;96;20.4;394;373.6;2241;242;1982;1740
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.3;-10;-87;21.6;21.6;-87;22.6;-86;163.1;103.6;658;4514;15317;271;2060;48839;51182;48184;2998;34071;0.7;21.3;20.8;4;2.1;0.6;3.8;9.4;12.6;1.4;5.9;2.4;7.4;8.2;45;29;26;23;39;53;45;49;51;55;65;66;78;157;33;102;33;58;100;17.2;394;376.8;2129;218;1982;1764
A2375Social_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.8;-9;-87;21.6;21.6;-87;22.6;-86;163.3;103.8;658;4514;15317;271;2060;48839;51182;48184;2998;34071;0.7;21.3;20.8;4;2.1;0.6;3.8;9.4;9.7;4.3;5.9;2.4;7.4;8.2;45;26;29;23;39;53;45;49;51;55;64;67;78;157;33;102;33;57;96;17.2;394;376.8;2129;218;1982;1764
A2375Social_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;375Social;54Social;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;144.1;-11;-87;21.4;21.6;-87;22.4;-86;161.7;102.6;683;4514;15317;271;2060;48252;50595;47543;3052;33256;0.69;20.5;14.2;3.8;11.7;0.6;3.7;9.1;12.2;14.6;4.5;2.3;1.6;1.2;39;37;24;23;40;53;32;49;51;55;65;58;74;157;34;116;33;51;76;30;394;364;2577;216;1982;1766
A2375Social_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;375Social;54Social;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;144.7;-11;-87;21.4;21.6;-87;22.4;-86;162;102.8;683;4514;15317;271;2060;48252;50595;47543;3052;33256;0.69;20.5;14.2;3.8;11.7;0.6;3.7;9.1;9.4;17.4;4.5;2.3;1.6;1.2;40;34;26;23;40;53;32;49;51;55;64;60;74;157;34;116;33;49;75;30;394;364;2577;216;1982;1766
A2375Social_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;375Social;54Social;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;146;-11;-87;21.5;21.6;-87;22.5;-86;163.2;103.7;687;4514;15317;271;2060;48797;51140;48048;3092;33689;0.69;20.4;14.1;3.8;11.6;0.6;3.6;9;12.1;14;5.7;2.3;1.6;1.2;39;37;24;23;40;53;32;49;51;55;65;58;74;157;34;128;33;51;77;26.8;394;367.2;2465;192;1982;1790
A2375Social_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;375Social;54Social;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;146.6;-10;-87;21.5;21.6;-87;22.5;-86;163.5;103.9;687;4514;15317;271;2060;48797;51140;48048;3092;33689;0.69;20.4;14.1;3.8;11.6;0.6;3.6;9;9.3;16.7;5.7;2.3;1.6;1.2;39;34;27;23;40;53;32;49;51;55;64;59;74;157;34;128;33;49;76;26.8;394;367.2;2465;192;1982;1790
