,flyID,in:PnlWidth,in:SillP,in:SillA,in:OpenEW,in:OpenNS,in:ExtP,in:ExtAEW,in:Mat,in:Glaz,out:CoEqTotal,out:CoEqYear,out:TotalKwh,out:PerMKwh,out:FramesTyp,out:FramesAtyp,out:SpaceInt,out:SpaceExt,out:MinStreefPent,out:MinStreefApt,out:StreefPent,out:StreefApt
429,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,20,B,A,Med,Max,Log,Log,A,B,133700,130355,289678,57.5,428,400,393.16,5037.84,53.6,50.9,2.3,36.0
430,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,20,B,A,Med,Max,Log,Log,B,A,158500,135963,302141,59.97,428,400,393.16,5037.84,53.6,50.9,2.3,36.0
431,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,20,B,A,Med,Max,Log,Log,B,B,164900,124506,276679,54.92,428,400,393.16,5037.84,53.6,50.9,2.3,36.0
432,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,20,B,A,Med,Med,Balc,Balc,A,A,124100,134463,298806,57.95,340,400,432.68,5156.4,56.2,44.1,11.5,26.9
433,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,20,B,A,Med,Med,Balc,Balc,A,B,129500,124659,277021,53.72,340,400,432.68,5156.4,56.2,44.1,11.5,26.9
434,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,20,B,A,Med,Med,Balc,Balc,B,A,152700,129091,286868,55.63,340,400,432.68,5156.4,56.2,44.1,11.5,26.9
435,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,20,B,A,Med,Med,Balc,Balc,B,B,158200,119287,265083,51.41,340,400,432.68,5156.4,56.2,44.1,11.5,26.9
436,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,20,B,A,Med,Med,Balc,Log,A,A,125600,138513,307806,60.77,420,400,402.28,5065.2,55.7,51.0,11.5,34.6
437,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,20,B,A,Med,Med,Balc,Log,A,B,131100,128709,286021,56.47,420,400,402.28,5065.2,55.7,51.0,11.5,34.6
438,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,20,B,A,Med,Med,Balc,Log,B,A,158600,132331,294068,58.06,420,400,402.28,5065.2,55.7,51.0,11.5,34.6
439,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,20,B,A,Med,Med,Balc,Log,B,B,164100,122527,272283,53.76,420,400,402.28,5065.2,55.7,51.0,11.5,34.6
440,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,20,B,A,Med,Med,Log,Balc,A,A,124100,134868,299706,58.43,348,400,423.56,5129.04,48.1,44.5,0.9,26.9
441,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,20,B,A,Med,Med,Log,Balc,A,B,129600,125064,277921,54.19,348,400,423.56,5129.04,48.1,44.5,0.9,26.9
442,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,20,B,A,Med,Med,Log,Balc,B,A,153200,129415,287588,56.07,348,400,423.56,5129.04,48.1,44.5,0.9,26.9
443,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,20,B,A,Med,Med,Log,Balc,B,B,158700,119611,265803,51.82,348,400,423.56,5129.04,48.1,44.5,0.9,26.9
444,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,20,B,A,Med,Med,Log,Log,A,A,125700,138918,308706,61.28,428,400,393.16,5037.84,48.0,50.7,0.7,34.9
445,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,20,B,A,Med,Med,Log,Log,A,B,131100,129114,286921,56.95,428,400,393.16,5037.84,48.0,50.7,0.7,34.9
446,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,20,B,A,Med,Med,Log,Log,B,A,159100,132655,294788,58.51,428,400,393.16,5037.84,48.0,50.7,0.7,34.9
447,PnlWidth20_SillPB_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,20,B,A,Med,Med,Log,Log,B,B,164500,122851,273003,54.19,428,400,393.16,5037.84,48.0,50.7,0.7,34.9
448,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,20,B,B,Max,Max,Balc,Balc,A,A,124100,134544,298986,57.98,700,400,432.68,5156.4,63.9,41.1,20.6,9.7
449,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,20,B,B,Max,Max,Balc,Balc,A,B,129600,124694,277098,53.74,700,400,432.68,5156.4,63.9,41.1,20.6,9.7
450,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,20,B,B,Max,Max,Balc,Balc,B,A,152700,129183,287074,55.67,700,400,432.68,5156.4,63.9,41.1,20.6,9.7
451,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,20,B,B,Max,Max,Balc,Balc,B,B,158200,119334,265186,51.43,700,400,432.68,5156.4,63.9,41.1,20.6,9.7
452,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,20,B,B,Max,Max,Balc,Log,A,A,125700,138594,307986,60.8,780,400,402.28,5065.2,63.6,47.4,20.5,13.4
453,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,20,B,B,Max,Max,Balc,Log,A,B,131200,128744,286098,56.48,780,400,402.28,5065.2,63.6,47.4,20.5,13.4
454,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,20,B,B,Max,Max,Balc,Log,B,A,158600,132423,294274,58.1,780,400,402.28,5065.2,63.6,47.4,20.5,13.4
455,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,20,B,B,Max,Max,Balc,Log,B,B,164100,122574,272386,53.78,780,400,402.28,5065.2,63.6,47.4,20.5,13.4
456,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,20,B,B,Max,Max,Log,Balc,A,A,124200,134949,299886,58.47,708,400,423.56,5129.04,58.0,40.8,3.4,9.4
457,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,20,B,B,Max,Max,Log,Balc,A,B,129600,125099,277998,54.2,708,400,423.56,5129.04,58.0,40.8,3.4,9.4
458,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,20,B,B,Max,Max,Log,Balc,B,A,153200,129507,287794,56.11,708,400,423.56,5129.04,58.0,40.8,3.4,9.4
459,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,20,B,B,Max,Max,Log,Balc,B,B,158700,119658,265906,51.84,708,400,423.56,5129.04,58.0,40.8,3.4,9.4
460,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,20,B,B,Max,Max,Log,Log,A,A,125700,138999,308886,61.31,788,400,393.16,5037.84,57.5,47.4,3.6,13.7
461,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,20,B,B,Max,Max,Log,Log,A,B,131200,129149,286998,56.97,788,400,393.16,5037.84,57.5,47.4,3.6,13.7
462,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,20,B,B,Max,Max,Log,Log,B,A,159100,132747,294994,58.56,788,400,393.16,5037.84,57.5,47.4,3.6,13.7
463,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,20,B,B,Max,Max,Log,Log,B,B,164500,122898,273106,54.21,788,400,393.16,5037.84,57.5,47.4,3.6,13.7
464,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,20,B,B,Max,Med,Balc,Balc,A,A,122900,132322,294048,57.03,700,400,432.68,5156.4,59.3,40.1,18.8,7.8
465,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,20,B,B,Max,Med,Balc,Balc,A,B,127600,123742,274982,53.33,700,400,432.68,5156.4,59.3,40.1,18.8,7.8
466,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,20,B,B,Max,Med,Balc,Balc,B,A,153100,126644,281431,54.58,700,400,432.68,5156.4,59.3,40.1,18.8,7.8
467,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,20,B,B,Max,Med,Balc,Balc,B,B,157900,118064,262364,50.88,700,400,432.68,5156.4,59.3,40.1,18.8,7.8
468,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,20,B,B,Max,Med,Balc,Log,A,A,124400,136372,303048,59.83,780,400,402.28,5065.2,59.7,44.6,18.9,12.6
469,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,20,B,B,Max,Med,Balc,Log,A,B,129200,127792,283982,56.07,780,400,402.28,5065.2,59.7,44.6,18.9,12.6
470,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,20,B,B,Max,Med,Balc,Log,B,A,159000,129884,288631,56.98,780,400,402.28,5065.2,59.7,44.6,18.9,12.6
471,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,20,B,B,Max,Med,Balc,Log,B,B,163800,121304,269564,53.22,780,400,402.28,5065.2,59.7,44.6,18.9,12.6
472,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,20,B,B,Max,Med,Log,Balc,A,A,122900,132727,294948,57.51,708,400,423.56,5129.04,52.3,39.0,1.5,7.8
473,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,20,B,B,Max,Med,Log,Balc,A,B,127700,124147,275882,53.79,708,400,423.56,5129.04,52.3,39.0,1.5,7.8
474,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,20,B,B,Max,Med,Log,Balc,B,A,153600,126968,282151,55.01,708,400,423.56,5129.04,52.3,39.0,1.5,7.8
475,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,20,B,B,Max,Med,Log,Balc,B,B,158400,118388,263084,51.29,708,400,423.56,5129.04,52.3,39.0,1.5,7.8
476,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,20,B,B,Max,Med,Log,Log,A,A,124500,136777,303948,60.33,788,400,393.16,5037.84,53.0,44.8,1.9,12.8
477,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,20,B,B,Max,Med,Log,Log,A,B,129200,128197,284882,56.55,788,400,393.16,5037.84,53.0,44.8,1.9,12.8
478,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,20,B,B,Max,Med,Log,Log,B,A,159500,130208,289351,57.44,788,400,393.16,5037.84,53.0,44.8,1.9,12.8
479,PnlWidth20_SillPB_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,20,B,B,Max,Med,Log,Log,B,B,164300,121628,270284,53.65,788,400,393.16,5037.84,53.0,44.8,1.9,12.8
480,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,20,B,B,Med,Max,Balc,Balc,A,A,123100,132726,294946,57.2,700,400,432.68,5156.4,60.6,36.5,14.7,4.0
481,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,20,B,B,Med,Max,Balc,Balc,A,B,128000,123915,275367,53.4,700,400,432.68,5156.4,60.6,36.5,14.7,4.0
482,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,20,B,B,Med,Max,Balc,Balc,B,A,153100,127106,282457,54.78,700,400,432.68,5156.4,60.6,36.5,14.7,4.0
483,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,20,B,B,Med,Max,Balc,Balc,B,B,158000,118295,262877,50.98,700,400,432.68,5156.4,60.6,36.5,14.7,4.0
484,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,20,B,B,Med,Max,Balc,Log,A,A,124600,136776,303946,60.01,780,400,402.28,5065.2,60.5,42.7,14.5,12.9
485,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,20,B,B,Med,Max,Balc,Log,A,B,129500,127965,284367,56.14,780,400,402.28,5065.2,60.5,42.7,14.5,12.9
486,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,20,B,B,Med,Max,Balc,Log,B,A,158900,130346,289657,57.19,780,400,402.28,5065.2,60.5,42.7,14.5,12.9
487,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,20,B,B,Med,Max,Balc,Log,B,B,163800,121535,270077,53.32,780,400,402.28,5065.2,60.5,42.7,14.5,12.9
488,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,20,B,B,Med,Max,Log,Balc,A,A,123100,133131,295846,57.68,708,400,423.56,5129.04,53.1,36.3,2.0,3.9
489,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,20,B,B,Med,Max,Log,Balc,A,B,128000,124320,276267,53.86,708,400,423.56,5129.04,53.1,36.3,2.0,3.9
490,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,20,B,B,Med,Max,Log,Balc,B,A,153500,127430,283177,55.21,708,400,423.56,5129.04,53.1,36.3,2.0,3.9
491,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,20,B,B,Med,Max,Log,Balc,B,B,158400,118619,263597,51.39,708,400,423.56,5129.04,53.1,36.3,2.0,3.9
492,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,20,B,B,Med,Max,Log,Log,A,A,124700,137181,304846,60.51,788,400,393.16,5037.84,53.3,42.8,1.8,12.6
493,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,20,B,B,Med,Max,Log,Log,A,B,129600,128370,285267,56.62,788,400,393.16,5037.84,53.3,42.8,1.8,12.6
494,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,20,B,B,Med,Max,Log,Log,B,A,159400,130670,290377,57.64,788,400,393.16,5037.84,53.3,42.8,1.8,12.6
495,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,20,B,B,Med,Max,Log,Log,B,B,164300,121859,270797,53.75,788,400,393.16,5037.84,53.3,42.8,1.8,12.6
496,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,20,B,B,Med,Med,Balc,Balc,A,A,121800,130504,290008,56.24,700,400,432.68,5156.4,56.0,34.4,11.9,1.2
497,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,20,B,B,Med,Med,Balc,Balc,A,B,126000,122963,273250,52.99,700,400,432.68,5156.4,56.0,34.4,11.9,1.2
498,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,20,B,B,Med,Med,Balc,Balc,B,A,153500,124566,276814,53.68,700,400,432.68,5156.4,56.0,34.4,11.9,1.2
499,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,20,B,B,Med,Med,Balc,Balc,B,B,157700,117025,260056,50.43,700,400,432.68,5156.4,56.0,34.4,11.9,1.2
500,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,20,B,B,Med,Med,Balc,Log,A,A,123400,134554,299008,59.03,780,400,402.28,5065.2,57.3,40.2,11.6,12.3
501,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,20,B,B,Med,Med,Balc,Log,A,B,127600,127013,282250,55.72,780,400,402.28,5065.2,57.3,40.2,11.6,12.3
502,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,20,B,B,Med,Med,Balc,Log,B,A,159400,127806,284014,56.07,780,400,402.28,5065.2,57.3,40.2,11.6,12.3
503,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,20,B,B,Med,Med,Balc,Log,B,B,163600,120265,267256,52.76,780,400,402.28,5065.2,57.3,40.2,11.6,12.3
504,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,20,B,B,Med,Med,Log,Balc,A,A,121900,130909,290908,56.72,708,400,423.56,5129.04,48.1,33.5,0.8,1.0
505,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,20,B,B,Med,Med,Log,Balc,A,B,126100,123368,274150,53.45,708,400,423.56,5129.04,48.1,33.5,0.8,1.0
506,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,20,B,B,Med,Med,Log,Balc,B,A,154000,124890,277534,54.11,708,400,423.56,5129.04,48.1,33.5,0.8,1.0
507,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,20,B,B,Med,Med,Log,Balc,B,B,158200,117349,260776,50.84,708,400,423.56,5129.04,48.1,33.5,0.8,1.0
508,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,20,B,B,Med,Med,Log,Log,A,A,123400,134959,299908,59.53,788,400,393.16,5037.84,48.0,39.1,0.7,12.2
509,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,20,B,B,Med,Med,Log,Log,A,B,127600,127418,283150,56.2,788,400,393.16,5037.84,48.0,39.1,0.7,12.2
510,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,20,B,B,Med,Med,Log,Log,B,A,159800,128130,284734,56.52,788,400,393.16,5037.84,48.0,39.1,0.7,12.2
511,PnlWidth20_SillPB_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,20,B,B,Med,Med,Log,Log,B,B,164000,120589,267976,53.19,788,400,393.16,5037.84,48.0,39.1,0.7,12.2
512,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,A,Max,Max,Balc,Balc,A,A,130000,141354,314119,61.66,300,568,650.6,5094.0,75.4,47.0,61.4,32.8
513,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,A,Max,Max,Balc,Balc,A,B,137600,127613,283584,55.67,300,568,650.6,5094.0,75.4,47.0,61.4,32.8
514,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,A,Max,Max,Balc,Balc,B,A,153400,136966,304369,59.75,300,568,650.6,5094.0,75.4,47.0,61.4,32.8
515,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,A,Max,Max,Balc,Balc,B,B,161000,123225,273833,53.76,300,568,650.6,5094.0,75.4,47.0,61.4,32.8
516,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,A,Max,Max,Balc,Log,A,A,133000,149454,332119,67.88,460,568,583.4,4892.4,75.3,53.1,61.0,39.7
517,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,A,Max,Max,Balc,Log,A,B,140600,135713,301584,61.64,460,568,583.4,4892.4,75.3,53.1,61.0,39.7
518,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,A,Max,Max,Balc,Log,B,A,165000,143446,318769,65.16,460,568,583.4,4892.4,75.3,53.1,61.0,39.7
519,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,A,Max,Max,Balc,Log,B,B,172600,129705,288233,58.91,460,568,583.4,4892.4,75.3,53.1,61.0,39.7
520,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,A,Max,Max,Log,Balc,A,A,130200,142164,315919,62.43,316,568,639.4,5060.4,61.1,46.2,27.1,32.5
521,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,A,Max,Max,Log,Balc,A,B,137800,128423,285384,56.4,316,568,639.4,5060.4,61.1,46.2,27.1,32.5
522,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,A,Max,Max,Log,Balc,B,A,154500,137614,305809,60.43,316,568,639.4,5060.4,61.1,46.2,27.1,32.5
523,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,A,Max,Max,Log,Balc,B,B,162100,123873,275273,54.4,316,568,639.4,5060.4,61.1,46.2,27.1,32.5
524,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,A,Max,Max,Log,Log,A,A,133200,150264,333919,68.72,476,568,572.2,4858.8,61.2,52.3,27.1,40.2
525,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,A,Max,Max,Log,Log,A,B,140800,136523,303384,62.44,476,568,572.2,4858.8,61.2,52.3,27.1,40.2
526,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,A,Max,Max,Log,Log,B,A,166100,144094,320209,65.9,476,568,572.2,4858.8,61.2,52.3,27.1,40.2
527,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,A,Max,Max,Log,Log,B,B,173700,130353,289673,59.62,476,568,572.2,4858.8,61.2,52.3,27.1,40.2
528,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,A,Max,Med,Balc,Balc,A,A,128300,138377,307504,60.37,300,568,650.6,5094.0,74.6,46.6,57.2,31.0
529,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,A,Max,Med,Balc,Balc,A,B,135000,126337,280749,55.11,300,568,650.6,5094.0,74.6,46.6,57.2,31.0
530,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,A,Max,Med,Balc,Balc,B,A,154000,133564,296809,58.27,300,568,650.6,5094.0,74.6,46.6,57.2,31.0
531,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,A,Max,Med,Balc,Balc,B,B,160700,121524,270053,53.01,300,568,650.6,5094.0,74.6,46.6,57.2,31.0
532,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,A,Max,Med,Balc,Log,A,A,131300,146477,325504,66.53,460,568,583.4,4892.4,74.7,52.7,57.3,38.0
533,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,A,Max,Med,Balc,Log,A,B,138000,134437,298749,61.06,460,568,583.4,4892.4,74.7,52.7,57.3,38.0
534,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,A,Max,Med,Balc,Log,B,A,165600,140044,311209,63.61,460,568,583.4,4892.4,74.7,52.7,57.3,38.0
535,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,A,Max,Med,Balc,Log,B,B,172300,128004,284453,58.14,460,568,583.4,4892.4,74.7,52.7,57.3,38.0
536,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,A,Max,Med,Log,Balc,A,A,128500,139187,309304,61.12,316,568,639.4,5060.4,58.5,46.1,24.0,30.7
